position,company,City,State
Data Scientist,Fractal Analytics,JERSEY,"City,"
Data Scientist,Nautilus Labs,NEW,"York,"
Data Scientist,Bluecore,NEW,"York,"
Data Scientist,International Flavors and Fragrances,NEW,"York,"
Data Analyst,JLL,NEW,"York,"
Data Scientist,S&P Global,NEW,"York,"
Data Scientist,Prudential,NEWARK,NJ
Data Analyst,WeWork Global Technology,NEW,"York,"
Data Scientist,New York Life Insurance Co,NEW,"York,"
Data Scientist,Memorial Sloan Kettering,NEW,"York,"
Data Engineer,DEPT OF INFO TECH & TELECOMM,MANHATTAN,NY
Data Analyst,Schireson,NEW,"York,"
Data Scientist,Tremor Video DSP,NEW,"York,"
Data Scientist,Engage Partners,NEW,"York,"
Data Scientist,Aetna,NEW,"York,"
Data Scientist,Socure,NEW,"York,"
Data Scientist,Smith Hanley Associates,NEW,"York,"
Data Engineer,Columbia University,NEW,"York,"
Data Scientist,"Apex Staffing, Inc.",NEW,"York,"
Data Analyst,Dashlane,NEW,"York,"
Data Scientist,Dun & Bradstreet,SHORT,"Hills,"
Data Scientist,Aetna,NEW,"York,"
Data Analyst,"Starry, Inc.",NEW,"York,"
Data Scientist,Networkers,NEW,"York,"
Data Analyst,CONSUMER AFFAIRS,MANHATTAN,NY
Data Scientist,VTS3,NEW,"York,"
Data Analyst,Insider Inc.,NEW,"York,"
Data Scientist,New York University,NEW,"York,"
Data Scientist,Match,NEW,"York,"
Data Scientist,BMW North America,WOODCLIFF,"Lake,"
Data Scientist,Stacey Kostue Consulting,NEW,"York,"
Data Scientist,TrueFacet,NEW,"York,"
Data Scientist,Pivotal Software,NEW,"York,"
Data Scientist,Verisk Analytics,JERSEY,"City,"
Data Scientist,"East River BioSolutions, Inc.",BROOKLYN,NY
Data Scientist,OKCupid,NEW,"York,"
Data Scientist,Maxus,NEW,"York,"
Data Scientist,[m]Platform,NEW,"York,"
Data Scientist,NYU Langone Health,NEW,"York,"
Data Scientist,Tephra Inc,NEW,"York,"
Data Scientist,Talent & Acquisition LLC,NEW,"York,"
Data Analyst,ADMIN FOR CHILDREN'S SVCS,MANHATTAN,NY
Data Scientist,Glocomms,NEW,"York,"
Data Engineer,Amazon.com,NEW,"York,"
Data Scientist,National Center for CryoEM Access and Training (NCCAT),NEW,"York,"
Data Analyst,NewsCred,NEW,"York,"
Data Scientist,Verizon,NEW,"York,"
Data Scientist,Simon Data,NEW,"York,"
Data Scientist,Infomatics Corp,MANHATTAN,NY
Data Scientist,First Soft Solutions LLC,NEW,"York,"
Data Scientist,Dataminr,NEW,"York,"
Data Scientist,SpinCar,NEW,"York,"
Data Scientist,MetroPlus Health Plan,NEW,"York,"
Data Scientist,Amazon.com,NEW,"York,"
Data Scientist,SG Analytics,NEW,"York,"
Data Scientist,Scienaptic Systems Inc,NEW,"York,"
Data Scientist,Cityblock Health,BROOKLYN,NY
Data Analyst,Blueocean Market Intelligence,REDMOND,WA
Data Scientist,Posh Technologies,REDMOND,WA
Data Scientist,Inabia Solutions and Consulting,REDMOND,WA
Data Scientist,BrickRed Systems,REDMOND,WA
Data Analyst,Microsoft,REDMOND,WA
Data Scientist,Microsoft,REDMOND,WA
Data Scientist,NVIDIA,REDMOND,WA
Data Engineer,Microsoft,REDMOND,WA
Data Scientist,Diverse Lynx,REDMOND,WA
Data Scientist,Microsoft,REDMOND,WA
Data Scientist,Covance,REDMOND,WA
Data Engineer,Redcley,REDMOND,WA
Data Engineer,Nxt Level,REDMOND,WA
Data Engineer,Microsoft,REDMOND,WA
Data Engineer,Arth Systems,REDMOND,WA
Data Scientist,Biolegend,SAN,"Diego,"
Data Scientist,S.C. International,SAN,"Diego,"
Data Analyst,Motive Interactive,SAN,"Diego,"
Data Scientist,Elevate,SAN,"Diego,"
Data Scientist,CA Technologies,SAN,"Diego,"
Data Scientist,Qualcomm,SAN,"Diego,"
Data Engineer,Classy,SAN,"Diego,"
Data Scientist,Diazyme,SAN,"Diego,"
Data Scientist,Encodia,SAN,"Diego,"
Data Scientist,Hologic,SAN,"Diego,"
Data Scientist,Wuxi AppTec,SAN,"Diego,"
Data Scientist,Smith Hanley Associates,SAN,"Diego,"
Data Scientist,VIA Technical,SAN,"Diego,"
Data Scientist,GB HealthWatch,SAN,"Diego,"
Data Scientist,Organovo,SAN,"Diego,"
Data Engineer,ViaSat,SAN,"Diego,"
Data Scientist,Pathway Genomics,SAN,"Diego,"
Data Engineer,Tusimple,SAN,"Diego,"
Data Analyst,CBRE,SAN,"Diego,"
Data Scientist,LabCorp,SAN,"Diego,"
Data Scientist,Recruiting Resources,SAN,"Diego,"
Data Scientist,Syndicus Inc,SAN,"Diego,"
Data Scientist,Accenture,SAN,"Diego,"
Data Engineer,ASML,SAN,"Diego,"
Data Scientist,R&D Partners,SAN,"Diego,"
Data Scientist,BioPhase Solutions,SAN,"Diego,"
Data Analyst,ResMed,SAN,"Diego,"
Data Scientist,Amazon.com,SAN,"Diego,"
Data Scientist,EXPERIAN,SAN,"Diego,"
Data Scientist,Intuit,SAN,"Diego,"
Data Scientist,Motive Interactive,SAN,"Diego,"
Data Scientist,ViaSat,SAN,"Diego,"
Data Scientist,Zebit,SAN,"Diego,"
Data Scientist,Housecall Pro,SAN,"Diego,"
Data Scientist,Teradata,SAN,"Diego,"
Data Scientist,General Dynamics Information Technology,SAN,"Diego,"
Data Scientist,Sony Interactive Entertainment PlayStation,SAN,"Diego,"
Data Scientist,CA Technologies,SAN,"Diego,"
Data Scientist,Alere,SAN,"Diego,"
Data Engineer,Logic20/20,SEATTLE,WA
Data Scientist,Apex Life Sciences,SEATTLE,WA
Data Scientist,Zume Inc.,SEATTLE,WA
Data Scientist,zulily,SEATTLE,WA
Data Scientist,Amazon.com,SEATTLE,WA
Data Scientist,Brillio,SEATTLE,WA
Data Scientist,Suplari,SEATTLE,WA
Data Scientist,HelloWorld,SEATTLE,WA
Data Scientist,Infox Consulting,SEATTLE,WA
Data Scientist,Trader Interactive,SEATTLE,WA
Data Scientist,ePrize,SEATTLE,WA
Data Scientist,DomainTools,SEATTLE,WA
Data Scientist,Conversica,SEATTLE,WA
Data Scientist,LivePerson - Global Product & Technology,SEATTLE,WA
Data Scientist,SpaceCurve,SEATTLE,WA
Data Scientist,Amazon.com,SEATTLE,WA
Data Scientist,PagerDuty,SEATTLE,WA
Data Scientist,Celgene Corporation,SEATTLE,WA
Data Scientist,Amazon.com,SEATTLE,WA
Data Scientist,Amazon.com,SEATTLE,WA
Data Scientist,Convoy,SEATTLE,WA
Data Scientist,2rbConsulting,SEATTLE,WA
Data Scientist,MMT,SEATTLE,WA
Data Engineer,Amazon.com,SEATTLE,WA
Data Scientist,Versive,SEATTLE,WA
Data Scientist,Rover,SEATTLE,WA
Data Scientist,Adobe,SEATTLE,WA
Data Scientist,Lab126,SEATTLE,WA
Data Scientist,All-In Analytics,SEATTLE,WA
Data Engineer,Amazon.com,SEATTLE,WA
Data Engineer,Demandbase,SEATTLE,WA
Data Analyst,Russell Investments,SEATTLE,WA
Data Engineer,Leafly Holdings,SEATTLE,WA
Data Analyst,Penn Schoen Berland,SEATTLE,WA
Data Engineer,Logic20/20,SEATTLE,WA
Data Engineer,Dropbox,SEATTLE,WA
Data Engineer,UiPath,SEATTLE,WA
Data Analyst,D.A. Davidson & Co.,SEATTLE,WA
Data Engineer,Amazon.com,SEATTLE,WA
Data Engineer,"PitchBook Data, Inc.",SEATTLE,WA
Data Engineer,Zillow Group,SEATTLE,WA
Data Engineer,Textio,SEATTLE,WA
Data Engineer,lululemon athletica,SEATTLE,WA
Data Scientist,Arzeda,SEATTLE,WA
Data Scientist,Klein Hersh International,SEATTLE,WA
Data Scientist,All-In Analytics,SEATTLE,WA
Data Scientist,Smith Hanley Associates,SEATTLE,WA
Data Engineer,Amazon.com,SEATTLE,WA
Data Engineer,Bizible,SEATTLE,WA
Data Scientist,Course Hero,REDWOOD,"City,"
Data Scientist,CyberCube Analytics,SAN,"Francisco,"
Data Scientist,LendUp,SAN,"Francisco,"
Data Scientist,Juvo,SAN,"Francisco,"
Data Scientist,Thumbtack,SAN,"Francisco,"
Data Scientist,Instacart,SAN,"Francisco,"
Data Scientist,City & County of San Francisco,SAN,"Francisco,"
Data Engineer,Fanatics Inc.,SAN,"Mateo,"
Data Engineer,Zipcar,SAN,"Mateo,"
Data Engineer,Upgrade,SAN,"Francisco,"
Data Scientist,Woebot,SAN,"Francisco,"
Data Scientist,Electronic Arts,REDWOOD,"City,"
Data Scientist,Esurance,SAN,"Francisco,"
Data Scientist,Skillz Inc.,SAN,"Francisco,"
Data Scientist,Chartboost,SAN,"Francisco,"
Data Scientist,WhereTo,SAN,"Francisco,"
Data Scientist,Infinite Uptime,BERKELEY,CA
Data Scientist,Twist Bioscience,SAN,"Francisco,"
Data Scientist,Bold Metrics,SAN,Francisco
Data Scientist,Nmatrixx,SAN,"Francisco,"
Data Scientist,University of California San Francisco Medical Center,SAN,"Francisco,"
Data Scientist,Niantic Labs,SAN,"Francisco,"
Data Scientist,University of California San Francisco,SAN,"Francisco,"
Data Scientist,"Niantic, Inc.",SAN,"Francisco,"
Data Scientist,TaskRabbit,SAN,"Francisco,"
Data Scientist,Metabiota,SAN,"Francisco,"
Data Scientist,"Grammarly, Inc.",SAN,"Francisco,"
Data Scientist,Pinterest,SAN,"Francisco,"
Data Scientist,Fair Trade USA,OAKLAND,CA
Data Scientist,Near,SAN,"Francisco,"
Data Scientist,Ask Media Group,OAKLAND,CA
Data Scientist,Samba TV,SAN,"Francisco,"
Data Scientist,Twitter,SAN,"Francisco,"
Data Scientist,TransFair USA,OAKLAND,CA
Data Scientist,Sears Holdings Management Corporation,SAN,"Francisco,"
Data Scientist,Circle Internet Financial,SAN,"Francisco,"
Data Scientist,AutoGrid Systems,REDWOOD,"City,"
Data Scientist,Castlight Health,SAN,"Francisco,"
Data Scientist,LendingHome,SAN,"Francisco,"
Data Scientist,Stitch Fix,SAN,"Francisco,"
Data Scientist,ZapLabs LLC,EMERYVILLE,CA
Data Scientist,"Enquero, Inc",SAN,Francisco
Data Scientist,BOLD,SAN,"Francisco,"
Data Scientist,6sense,SAN,"Francisco,"
Data Scientist,Massdrop,SAN,"Francisco,"
Data Scientist,Plaid,SAN,"Francisco,"
Data Scientist,Lyric,SAN,"Francisco,"
Data Scientist,Z Gallerie,BERKELEY,CA
Data Scientist,States Title,SAN,"Francisco,"
Data Scientist,Vituity,EMERYVILLE,CA
Data Scientist,Genentech,SOUTH,San
Data Scientist,LimeBike,SAN,"Francisco,"
Data Scientist,Pocket Gems,SAN,"Francisco,"
Data Scientist,Yelp,SAN,"Francisco,"
Data Scientist,Scaleapi,SAN,"Francisco,"
Data Scientist,Transdev,SOUTH,San
Data Scientist,"Farmer's Business Network, Inc.",SAN,"Carlos,"
Data Scientist,"Williams-Sonoma, Inc.",SAN,"Francisco,"
Data Scientist,ThirdLove,SAN,"Francisco,"
Data Scientist,Clarivate Analytics,SAN,"Francisco,"
Data Scientist,"Zendrive, Inc.",SAN,"Francisco,"
Data Scientist,Tonal,SAN,"Francisco,"
Data Scientist,Groupon,SAN,"Francisco,"
Data Scientist,Castle Global,SAN,"Francisco,"
Data Scientist,Streetline,SAN,"Mateo,"
Data Scientist,Vida,SAN,"Francisco,"
Data Scientist,Strava,SAN,"Francisco,"
Data Scientist,"HealthyPets, Inc.",UNION,"City,"
Data Scientist,Figure,SAN,"Francisco,"
Data Scientist,Natera,SAN,"Carlos,"
Data Scientist,Finrise,BURLINGAME,CA
Data Scientist,Narvar,SAN,"Francisco,"
Data Scientist,Fanatics Inc.,SAN,"Mateo,"
Data Scientist,Tapjoy,SAN,"Francisco,"
Data Scientist,Epic Creations,REDWOOD,"City,"
Data Scientist,Shutterfly,REDWOOD,"City,"
Data Scientist,Smith Hanley Associates,SAN,"Francisco,"
Data Engineer,Komodo Health,SAN,"Francisco,"
Data Scientist,Redfish Technology - High Tech Executive Recruiters,REDWOOD,"City,"
Data Engineer,LendingHome,SAN,"Francisco,"
Data Engineer,Helix,SAN,"Francisco,"
Data Scientist,Skillz Inc.,SAN,"Francisco,"
Data Engineer,Scaleapi,SAN,"Francisco,"
Data Engineer,HackerOne,SAN,"Francisco,"
Data Engineer,thredUP Inc,SAN,"Francisco,"
Data Engineer,Hearsay Systems,SAN,"Francisco,"
Data Engineer,Credit Karma,SAN,"Francisco,"
Data Engineer,Captricity,OAKLAND,CA
Data Engineer,Doximity,SAN,"Francisco,"
Data Engineer,ThoughtWorks,SAN,"Francisco,"
Data Scientist,Notable Labs,FOSTER,"City,"
Data Engineer,permIT LLC,BELMONT,CA
Data Engineer,Dropbox,SAN,"Francisco,"
Data Scientist,Genentech,SOUTH,San
Data Engineer,CircleUp,SAN,"Francisco,"
Data Engineer,"Pandora Media, Inc.",OAKLAND,CA
Data Engineer,Tubi TV,SAN,"Francisco,"
Data Scientist,Jobspring Partners,SAN,"Francisco,"
Data Engineer,Angle Technologies,SAN,"Francisco,"
Data Analyst,Gifford Fong Associates (GFA),LAFAYETTE,CA
Data Engineer,Ask Media Group,OAKLAND,CA
Data Engineer,Castle Global,SAN,"Francisco,"
Data Engineer,Planet,SAN,"Francisco,"
Data Scientist,Lonza Biologics,HAYWARD,CA
Data Analyst,JLL,MENLO,"Park,"
Data Engineer,Fanatics Inc.,SAN,"Mateo,"
Data Engineer,Abbott Laboratories,ALAMEDA,CA
Data Engineer,PicnicHealth,SAN,"Francisco,"
Data Engineer,Twitch,SAN,"Francisco,"
Data Scientist,Lonza,HAYWARD,CA
Data Scientist,iRhythm,SAN,"Francisco,"
Data Scientist,Harnham,SAN,"Francisco,"
Data Engineer,Upstart,SAN,"Carlos,"
Data Scientist,Intrexon Corporation.,SOUTH,San
Data Analyst,SEIU United Service Workers West,ALAMEDA,CA
Data Scientist,Doximity,SAN,"Francisco,"
Data Engineer,Blue Owl,SAN,"Francisco,"
Data Scientist,Grand Rounds,SAN,"Francisco,"
Data Scientist,Payette Group,SAN,"Francisco,"
Data Scientist,All-In Analytics,SAN,"Francisco,"
Data Scientist,Harnham,SAN,"Francisco,"
Data Analyst,StubHub,SAN,"Francisco,"
Data Scientist,Carbon3D,REDWOOD,"City,"
Data Scientist,"Coherent, Inc.",RICHMOND,CA
Data Analyst,Kantar Millward Brown,SAN,"Francisco,"
Data Scientist,Bristol-Myers Squibb,REDWOOD,"City,"
Data Analyst,BNY Mellon,SAN,"Francisco,"
Data Scientist,Qualys,FOSTER,"City,"
Data Scientist,Lattice Engines,SAN,"Mateo,"
Data Analyst,Nielsen,SAN,"Francisco,"
Data Scientist,Jobspring Partners,SAN,"Francisco,"
Data Scientist,Gilead Sciences,FOSTER,"City,"
Data Engineer,Rand Thompson Consultants LLC,SAN,"Francisco,"
Data Engineer,Energy Solutions,OAKLAND,CA
Data Scientist,FuelX,SAN,"Mateo,"
Data Analyst,eBay Inc.,SAN,"Francisco,"
Data Engineer,Twitter,SAN,"Francisco,"
Data Scientist,Coherent Germany,RICHMOND,CA
Data Scientist,Walmart eCommerce,SAN,"Bruno,"
Data Scientist,Oracle,REDWOOD,"City,"
Data Analyst,First Republic Bank,SAN,"Francisco,"
Data Scientist,Exponent,MENLO,"Park,"
Data Engineer,BNY Mellon,SAN,"Francisco,"
Data Scientist,Kofi Solutions Group,SAN,"Francisco,"
Data Analyst,Yodlee,REDWOOD,"City,"
Data Analyst,Elsevier,BERKELEY,CA
Data Analyst,Wish,SAN,"Francisco,"
Data Engineer,Siluria Technologies,SAN,"Francisco,"
Data Scientist,"Zendrive, Inc.",SAN,"Francisco,"
Data Scientist,Harnham,EMERYVILLE,CA
Data Engineer,Frontapp,SAN,"Francisco,"
Data Analyst,CBRE,SAN,"Francisco,"
Data Scientist,Allstate,MENLO,"Park,"
Data Analyst,University of California San Francisco,SAN,"Francisco,"
Data Scientist,Tesorio,SAN,Francisco
Data Engineer,Scoop Technologies,SAN,"Francisco,"
Data Scientist,Zoosk,SAN,"Francisco,"
Data Scientist,King.com,SAN,"Francisco,"
Data Scientist,Kinsa Inc.,SAN,"Francisco,"
Data Scientist,S.C. International,SAN,"Francisco,"
Data Analyst,Energy Solutions,OAKLAND,CA
Data Scientist,Siolta Therapeutics,SAN,"Francisco,"
Data Engineer,Automattic Inc.,SAN,"Francisco,"
Data Scientist,Clarivate Analytics,SAN,"Francisco,"
Data Scientist,BOLD,SAN,"Francisco,"
Data Scientist,Charles River Laboratories,SAN,"Francisco,"
Data Engineer,Invitae,SAN,"Francisco,"
Data Scientist,Tonal,SAN,"Francisco,"
Data Scientist,Oath Inc,SAN,"Francisco,"
Data Scientist,Chan Zuckerberg Biohub,SAN,"Francisco,"
Data Engineer,Coffee Meets Bagel,SAN,"Francisco,"
Data Architect,Metromile,SAN,"Francisco,"
Data Scientist,Jobspring Partners,SAN,"Francisco,"
Data Scientist,GoPro,SAN,"Mateo,"
Data Scientist,Color Genomics,BURLINGAME,CA
Data Engineer,Insikt,SAN,"Francisco,"
Data Scientist,Nielsen,SAN,"Francisco,"
Data Scientist,GB HealthWatch,SAN,"Francisco,"
Data Engineer,Leap.ai,SAN,"Francisco,"
Data Engineer,University of San Francisco,SAN,"Francisco,"
Data Engineer,Noodle.ai,SAN,"Francisco,"
Data Scientist,Juvo,SAN,"Francisco,"
Data Scientist,Remind,SAN,"Francisco,"
Data Scientist,Vungle,SAN,"Francisco,"
Data Scientist,Sano,SAN,"Francisco,"
Data Analyst,University of California San Francisco,SAN,"Francisco,"
Data Scientist,Quizlet,SAN,"Francisco,"
Data Analyst,Glu Mobile,SAN,"Francisco,"
Data Scientist,Helix,SAN,"Francisco,"
Data Scientist,Discord,SAN,"Francisco,"
Data Scientist,Clara,SAN,"Francisco,"
Data Scientist,Tapjoy,SAN,"Francisco,"
Data Scientist,Recurly,SAN,"Francisco,"
Data Scientist,Okaya Inc,SAN,"Ramon,"
Data Scientist,Instacart,SAN,"Francisco,"
Data Scientist,Philo,SAN,"Francisco,"
Data Analyst,NinthDecimal,SAN,"Francisco,"
Data Scientist,"Lumos Labs, Inc.",SAN,"Francisco,"
Data Scientist,Genentech,SOUTH,San
Data Analyst,JLL,SAN,"Francisco,"
Data Scientist,"Williams-Sonoma, Inc.",SAN,"Francisco,"
Data Scientist,YapStone,WALNUT,"Creek,"
Data Scientist,Cobalt Robotics,SAN,"Mateo,"
Data Scientist,C3 IoT,REDWOOD,"City,"
Data Scientist,CircleUp,SAN,"Francisco,"
Data Scientist,LeapYear,BERKELEY,CA
Data Scientist,Wonderschool,SAN,"Francisco,"
Data Scientist,Change Healthcare,EMERYVILLE,CA
Data Scientist,Upstart,SAN,"Carlos,"
Data Scientist,Walmart eCommerce,SAN,"Bruno,"
Data Scientist,Cogitativo,BERKELEY,CA
Data Scientist,Xylem,SAN,"Francisco,"
Data Scientist,Coupa Software,SAN,"Mateo,"
Data Scientist,Walmart,SAN,"Bruno,"
Data Scientist,FuelX,SAN,"Mateo,"
Data Scientist,The Mice Groups,OAKLAND,CA
Data Scientist,Crystal Dynamics,REDWOOD,"City,"
Data Scientist,Roblox,SAN,"Mateo,"
Data Scientist,Autodesk,SAN,"Francisco,"
Data Scientist,24 Hour Fitness,SAN,"Ramon,"
Data Scientist,UserTesting,SAN,"Francisco,"
Data Scientist,Feedzai,SAN,"Mateo,"
Data Scientist,Cox Enterprises,REDWOOD,"City,"
Data Scientist,Profusa,SOUTH,San
Data Scientist,Amazon.com,SAN,"Francisco,"
Data Scientist,Stride Search,SUNNYVALE,CA
Data Scientist,Lab126,SUNNYVALE,CA
Data Scientist,Oath Inc,SUNNYVALE,CA
Data Engineer,Lab126,SUNNYVALE,CA
Data Engineer,Oath Inc,SUNNYVALE,CA
Data Engineer,"Linc Global, Inc.",SUNNYVALE,CA
Data Engineer,TARGET,SUNNYVALE,CA
Data Engineer,Oath Inc,SUNNYVALE,CA
Data Scientist,Castlight Health,SUNNYVALE,CA
Data Scientist,Proofpoint,SUNNYVALE,CA
Data Scientist,Amazon.com,SUNNYVALE,CA
Data Scientist,"Linc Global, Inc.",SUNNYVALE,CA
Data Scientist,Oath Inc,SUNNYVALE,CA
Data Scientist,Bosch Group,SUNNYVALE,CA
Data Scientist,Microsoft,SUNNYVALE,CA
Data Scientist,Walmart eCommerce,SUNNYVALE,CA
Data Scientist,Amazon.com,SUNNYVALE,CA
Data Scientist,Microsoft,SUNNYVALE,CA
Data Engineer,Amazon.com,SUNNYVALE,CA
